iter	Logloss
425	0.0003995300202
426	0.0003995149501
427	0.0003995154787
428	0.00039952342
429	0.00039952342
430	0.0003995152451
431	0.0003995144781
432	0.0003995059575
433	0.0003995061898
434	0.0003994996006
435	0.0003994967074
436	0.0003994994814
437	0.0003994992509
438	0.0003995001768
439	0.0003994996244
440	0.0003994996244
441	0.000399497995
442	0.0003994959881
443	0.0003994958251
444	0.0003994919781
445	0.0003994919781
446	0.0003994951535
447	0.0003994946488
448	0.0003994861281
449	0.0003994861281
450	0.0003994826428
451	0.000399479992
452	0.000399479992
453	0.0003994842961
454	0.0003994883011
455	0.0003994790135
456	0.0003994807621
457	0.0003994807621
458	0.0003994807621
459	0.0003994807621
460	0.000399476013
461	0.0003994737397
462	0.0003994701829
463	0.0003994701829
464	0.0003994753374
465	0.0003994730045
466	0.0003994770423
467	0.0003994653066
468	0.0003994634745
469	0.0003994683945
470	0.0003994639275
471	0.0003994641183
472	0.0003994600288
473	0.0003994550731
474	0.0003994587969
475	0.0003994557248
476	0.0003994556334
477	0.0003994588772
478	0.0003994517118
479	0.0003994480675
480	0.0003994524113
481	0.0003994489935
482	0.0003994489935
483	0.0003994489935
484	0.0003994458618
485	0.0003994490809
486	0.0003994419671
487	0.0003994529518
488	0.0003994415975
489	0.0003994426547
490	0.0003994385374
491	0.0003994344679
492	0.000399435521
493	0.000399435521
494	0.0003994294604
495	0.0003994294604
496	0.0003994294604
497	0.0003994240405
498	0.000399425681
499	0.000399425681
500	0.00039942799
501	0.0003994338121
502	0.0003994278151
503	0.0003994217585
504	0.0003994227798
505	0.0003994260466
506	0.0003994254107
507	0.0003994236661
508	0.0003994218459
509	0.0003994236065
510	0.0003994226606
511	0.0003994234872
512	0.0003994139095
513	0.0003994151653
514	0.0003994153481
515	0.0003994127172
516	0.0003994109209
517	0.000399412288
518	0.0003994091524
519	0.0003994087669
520	0.000399407062
521	0.0003994073848
522	0.0003994092566
523	0.0003994080803
524	0.0003994050957
525	0.0003994068403
526	0.000399405656
527	0.0003993987012
528	0.0003994074166
529	0.0003993990708
530	0.0003994001796
531	0.0003994012844
532	0.0003994037206
533	0.0003993986615
534	0.0003993973421
535	0.0003993895884
536	0.0003993979382
537	0.0003993937106
538	0.0003993916202
539	0.0003993875148
540	0.0003993895496
541	0.000399377643
542	0.0003993798765
543	0.0003993778894
544	0.0003993833777
545	0.0003993782232
546	0.0003993755862
547	0.0003993827715
548	0.0003993774381
549	0.0003993742071
550	0.0003993790675
551	0.0003993726612
552	0.0003993690367
553	0.0003993761028
554	0.0003993683492
555	0.0003993675981
556	0.0003993669106
557	0.0003993647526
558	0.0003993618157
559	0.0003993726811
560	0.000399365146
561	0.0003993582906
562	0.0003993609056
563	0.0003993601107
564	0.0003993565459
565	0.0003993570555
566	0.0003993527435
567	0.0003993513844
568	0.0003993530893
569	0.0003993538921
570	0.0003993526283
571	0.0003993476089
572	0.0003993494847
573	0.0003993457649
574	0.0003993420808
575	0.0003993439129
576	0.0003993353009
577	0.0003993370018
578	0.0003993393784
579	0.0003993366203
580	0.0003993423232
581	0.0003993387743
582	0.0003993324594
583	0.0003993290654
584	0.000399330969
585	0.0003993326382
586	0.0003993303093
587	0.0003993322527
588	0.0003993277221
589	0.0003993286243
590	0.0003993321456
591	0.0003993261446
592	0.0003993287318
593	0.0003993266016
594	0.0003993252345
595	0.0003993228977
596	0.0003993255356
597	0.0003993290965
598	0.0003993213707
599	0.0003993189703
600	0.0003993199321
601	0.0003993208541
602	0.0003993152982
603	0.0003993080254
604	0.0003993146941
605	0.000399310557
606	0.0003993106206
607	0.0003993138834
608	0.0003993066504
609	0.0003993071988
610	0.0003993068054
611	0.0003993095595
612	0.000399313017
613	0.0003993014879
614	0.0003992993905
615	0.0003992982459
616	0.0003993031222
617	0.0003993052007
618	0.0003993024506
619	0.000399304378
620	0.0003992995733
621	0.0003992955037
622	0.0003993001018
623	0.0003992864506
624	0.0003992921654
625	0.0003992943075
626	0.0003992841137
627	0.0003992877501
628	0.000399289463
629	0.0003992873964
630	0.0003992862479
631	0.000399278991
632	0.0003992852504
633	0.0003992761415
634	0.0003992816577
635	0.000399281618
636	0.0003992809026
637	0.0003992807277
638	0.0003992838276
639	0.0003992785013
640	0.0003992722301
641	0.0003992717969
642	0.0003992654819
643	0.0003992669961
644	0.0003992640393
645	0.0003992657084
646	0.0003992642022
647	0.0003992647904
648	0.0003992622827
649	0.0003992573666
650	0.0003992616945
651	0.0003992573786
652	0.0003992608997
653	0.0003992527407
654	0.0003992536627
655	0.0003992578016
656	0.0003992489074
657	0.0003992543838
658	0.000399254213
659	0.0003992487683
660	0.0003992485339
661	0.000399239743
662	0.0003992440113
663	0.0003992418374
664	0.0003992390316
665	0.0003992405219
666	0.0003992395761
667	0.0003992372909
668	0.0003992381851
669	0.0003992367743
670	0.0003992331816
671	0.0003992304196
672	0.0003992250306
673	0.0003992287147
674	0.0003992287345
675	0.0003992294896
676	0.0003992276337
677	0.0003992281941
678	0.0003992293068
679	0.0003992261235
680	0.0003992209412
681	0.0003992248995
682	0.0003992223997
683	0.0003992174011
684	0.0003992176197
685	0.0003992159068
686	0.0003992172064
687	0.0003992163162
688	0.0003992140906
689	0.000399214953
690	0.0003992173097
691	0.0003992090076
692	0.0003992167136
693	0.0003992092342
694	0.0003992155611
695	0.0003992095023
696	0.0003992077258
697	0.0003992110919
698	0.0003992031317
699	0.0003992055201
700	0.0003992057387
701	0.0003991977586
702	0.0003992050393
703	0.0003991988078
704	0.0003992011803
705	0.0003991959384
706	0.0003991968604
707	0.0003991976623
708	0.0003991967005
709	0.0003991961799
710	0.0003992034845
711	0.0003992003369
712	0.0003991883548
713	0.0003992008218
714	0.0003991898292
715	0.0003991898888
716	0.0003991937994
717	0.0003991887005
718	0.0003991878103
719	0.0003991890662
720	0.0003991824174
721	0.0003991820517
722	0.000399176476
723	0.0003991837209
724	0.0003991820199
725	0.0003991767581
726	0.0003991802475
727	0.0003991776881
728	0.0003991803795
729	0.0003991732816
730	0.0003991774029
731	0.0003991837615
732	0.0003991745622
733	0.0003991667649
734	0.0003991768434
735	0.0003991701469
736	0.0003991733342
737	0.0003991683069
738	0.0003991734654
739	0.0003991763824
740	0.0003991679015
741	0.0003991697853
742	0.0003991708941
743	0.0003991726864
744	0.0003991730361
745	0.0003991630212
746	0.0003991693163
747	0.0003991631007
748	0.0003991660933
749	0.0003991632001
750	0.0003991622423
751	0.0003991598896
752	0.0003991597227
753	0.0003991597545
754	0.0003991535468
755	0.0003991524658
756	0.0003991555847
757	0.0003991518926
758	0.0003991548216
759	0.0003991478907
760	0.000399148753
761	0.0003991531723
762	0.0003991468574
763	0.0003991466348
764	0.0003991444848
765	0.000399142303
766	0.00039914092
767	0.0003991443417
768	0.0003991444331
769	0.0003991444609
770	0.0003991376532
771	0.0003991367828
772	0.0003991335836
773	0.0003991348951
774	0.0003991358728
775	0.0003991414843
776	0.0003991346328
777	0.0003991342394
778	0.0003991273919
779	0.0003991316601
780	0.0003991287113
781	0.0003991265988
782	0.0003991263882
783	0.0003991259153
784	0.0003991269963
785	0.0003991253668
786	0.00039912303
787	0.0003991270439
788	0.000399121496
789	0.0003991235228
790	0.0003991201845
791	0.0003991223783
792	0.0003991191194
793	0.0003991180226
794	0.0003991187975
795	0.0003991085322
796	0.0003991132257
797	0.0003991143743
798	0.0003991123792
799	0.0003991103683
800	0.0003991113539
801	0.0003991068472
802	0.0003991046535
803	0.0003991069704
804	0.0003991047727
805	0.0003991044627
806	0.000399103024
807	0.0003990978974
808	0.0003990980404
809	0.0003991011482
810	0.0003990984498
811	0.0003990971741
812	0.000399094718
813	0.0003991006356
814	0.0003990972933
815	0.0003990976033
816	0.0003990977622
817	0.0003990951035
818	0.0003990926515
819	0.0003990902034
820	0.0003990856768
821	0.0003990911691
822	0.0003990816589
823	0.0003990803037
824	0.0003990878268
825	0.0003990867935
826	0.0003990876639
827	0.0003990868452
828	0.0003990826237
829	0.0003990814474
830	0.0003990752993
831	0.0003990820942
832	0.0003990844668
833	0.0003990716183
834	0.0003990832547
835	0.0003990740783
836	0.0003990769437
837	0.0003990782115
838	0.0003990686576
839	0.0003990750838
840	0.0003990722423
841	0.0003990706288
842	0.0003990698339
843	0.0003990685026
844	0.0003990694325
845	0.0003990645006
846	0.0003990646198
847	0.0003990662969
848	0.0003990558329
849	0.0003990566556
850	0.0003990601528
851	0.000399057351
852	0.0003990544499
853	0.0003990576421
854	0.0003990581746
855	0.0003990557543
856	0.0003990514582
857	0.0003990519431
858	0.0003990542481
859	0.0003990523882
860	0.0003990417255
861	0.00039904504
862	0.0003990484895
863	0.0003990501428
864	0.0003990410141
865	0.0003990454096
866	0.0003990423971
867	0.0003990400961
868	0.0003990425958
869	0.0003990411572
870	0.0003990420593
871	0.0003990421269
872	0.0003990366823
873	0.0003990368333
874	0.000399031031
875	0.0003990292108
876	0.0003990310668
877	0.000399029338
878	0.0003990269248
879	0.000399034579
880	0.0003990296829
881	0.0003990311612
882	0.000399030732
883	0.0003990277395
884	0.0003990269486
885	0.0003990279382
886	0.0003990287926
887	0.0003990262571
888	0.0003990246635
889	0.0003990186863
890	0.0003990161866
891	0.0003990245522
892	0.0003990247271
893	0.0003990183247
894	0.0003990148274
895	0.0003990166515
896	0.0003990131026
897	0.0003990166078
898	0.0003990174186
899	0.0003990096888
900	0.0003990176332
901	0.0003990078805
902	0.0003990063116
903	0.0003990137036
904	0.0003990098089
905	0.0003990031204
906	0.0003990032038
907	0.0003990020275
908	0.0003990025839
909	0.0003990038874
910	0.0003990010936
911	0.000398996858
912	0.0003990036816
913	0.0003989964447
914	0.0003990017144
915	0.0003989941953
916	0.000398997931
917	0.0003989946086
918	0.0003989959996
919	0.0003989869226
920	0.0003989912981
921	0.0003989904953
922	0.0003989909285
923	0.0003989871133
924	0.0003989854919
925	0.0003989831113
926	0.0003989860045
927	0.0003989806006
928	0.0003989797421
929	0.0003989731172
930	0.0003989838594
931	0.0003989758633
932	0.0003989763084
933	0.0003989713407
934	0.000398973897
935	0.000398967133
936	0.0003989719894
937	0.0003989743064
938	0.0003989688578
939	0.0003989646372
940	0.0003989717748
941	0.0003989632184
942	0.0003989694301
943	0.0003989653963
944	0.0003989684047
945	0.0003989618195
946	0.0003989666521
947	0.0003989626581
948	0.0003989618155
949	0.0003989618513
950	0.0003989623481
951	0.0003989583978
952	0.0003989643568
953	0.0003989600687
954	0.0003989631129
955	0.0003989546479
956	0.0003989557846
957	0.0003989542823
958	0.0003989435521
959	0.0003989458968
960	0.0003989528715
961	0.0003989507612
962	0.0003989502446
963	0.0003989483211
964	0.0003989468307
965	0.0003989452768
966	0.0003989425545
967	0.0003989475342
968	0.0003989447562
969	0.0003989417994
970	0.0003989370265
971	0.0003989370821
972	0.0003989401661
973	0.0003989362157
974	0.0003989359733
975	0.0003989236962
976	0.0003989352213
977	0.0003989313226
978	0.0003989240936
979	0.0003989223768
980	0.0003989326182
981	0.000398924038
982	0.0003989223569
983	0.0003989242565
984	0.0003989208864
985	0.0003989198849
986	0.0003989226311
987	0.0003989188636
988	0.0003989145755
989	0.0003989179575
990	0.0003989138681
991	0.0003989161572
992	0.0003989231756
993	0.000398909254
994	0.0003989059237
995	0.0003989065119
996	0.0003989053682
997	0.0003989043906
998	0.0003989059762
999	0.0003989025465
